x-axis,1,3,MATH1
second,Volt,Volt,Volt
+832.5000E-06,-1.9346733459E+00,+1.6030150584E+00,-3.5449218750E+00
+832.7500E-06,-1.9296482205E+00,+1.5276381746E+00,-3.4667968750E+00
+833.0000E-06,-1.6834170676E+00,+1.5326632999E+00,-3.2226562500E+00
+833.2500E-06,-1.5728643045E+00,+1.4195979751E+00,-2.9956054689E+00
+833.5000E-06,-1.5653266165E+00,+1.2487437051E+00,-2.8222656250E+00
+833.7500E-06,-1.4246231004E+00,+1.1482411936E+00,-2.5781250000E+00
+834.0000E-06,-1.0502512448E+00,+1.2035175752E+00,-2.2583007811E+00
+834.2500E-06,-902.0100407E-03,+1.0276381798E+00,-1.9335937500E+00
+834.5000E-06,-969.8492356E-03,+680.9045154E-03,-1.6528320311E+00
+834.7500E-06,-746.2311477E-03,+597.9899436E-03,-1.3452148439E+00
+835.0000E-06,-479.8994925E-03,+562.8140643E-03,-1.0519409181E+00
+835.2500E-06,-384.4221063E-03,+356.7839160E-03,-749.5117189E-03
+835.5000E-06,-283.9195948E-03,+80.4020092E-03,-368.9575194E-03
+835.7500E-06,-138.1909534E-03,-80.4020092E-03,-63.1713868E-03
+836.0000E-06,+241.2060276E-03,-80.4020092E-03,+312.5000000E-03
+836.2500E-06,+321.6080368E-03,-258.7939672E-03,+573.7304689E-03
+836.5000E-06,+283.9195948E-03,-600.5025063E-03,+878.9062500E-03
+836.7500E-06,+562.8140643E-03,-723.6180827E-03,+1.2792968750E+00
+837.0000E-06,+879.3969757E-03,-648.2411988E-03,+1.5234375000E+00
+837.2500E-06,+821.6080315E-03,-1.0100502402E+00,+1.8286132811E+00
+837.5000E-06,+884.4221011E-03,-1.2060301378E+00,+2.0898437500E+00
+837.7500E-06,+1.0678391844E+00,-1.3442210913E+00,+2.4023437500E+00
+838.0000E-06,+1.3668341562E+00,-1.4422110401E+00,+2.8073120120E+00
+838.2500E-06,+1.3668341562E+00,-1.4648241050E+00,+2.8295898439E+00
+838.5000E-06,+1.3718592815E+00,-1.7638190768E+00,+3.1347656250E+00
+838.7500E-06,+1.4698492304E+00,-1.8492462113E+00,+3.3129882811E+00
+839.0000E-06,+1.7663316395E+00,-1.6934673183E+00,+3.4594726561E+00
+839.2500E-06,+1.7060301326E+00,-1.9296482205E+00,+3.6303710939E+00
+839.5000E-06,+1.6457286257E+00,-2.0954773642E+00,+3.7329101561E+00
+839.7500E-06,+1.7688442022E+00,-2.0904522389E+00,+3.8574218750E+00
+840.0000E-06,+1.7763818902E+00,-2.0854271136E+00,+3.8598632811E+00
+840.2500E-06,+1.7864321418E+00,-2.1532663085E+00,+3.9355468750E+00
+840.5000E-06,+1.6507537510E+00,-2.2512562573E+00,+3.8989257811E+00
+840.7500E-06,+1.7914572671E+00,-2.0678391740E+00,+3.8574218750E+00
+841.0000E-06,+1.8492462113E+00,-2.0100502297E+00,+3.8574218750E+00
+841.2500E-06,+1.6256281234E+00,-2.0904522389E+00,+3.7084960939E+00
+841.5000E-06,+1.5226130493E+00,-2.1005024896E+00,+3.6181640623E+00
+841.7500E-06,+1.6658291280E+00,-1.8492462113E+00,+3.5131835939E+00
+842.0000E-06,+1.6105527464E+00,-1.7613065142E+00,+3.3642578127E+00
+842.2500E-06,+1.3040200867E+00,-1.8140703321E+00,+3.1155395506E+00
+842.5000E-06,+1.1633165706E+00,-1.6080401838E+00,+2.7658081056E+00
+842.7500E-06,+1.1708542586E+00,-1.4246231004E+00,+2.5903320311E+00
+843.0000E-06,+1.2035175752E+00,-1.1281406913E+00,+2.3242187500E+00
+843.2500E-06,+849.2462218E-03,-1.1783919476E+00,+2.0211791994E+00
+843.5000E-06,+643.2160735E-03,-1.1256281286E+00,+1.7675781250E+00
+843.7500E-06,+701.0050177E-03,-746.2311477E-03,+1.4453125000E+00
+844.0000E-06,+640.7035109E-03,-565.3266270E-03,+1.2011718750E+00
+844.2500E-06,+178.3919580E-03,-625.6281339E-03,+800.7812500E-03
+844.5000E-06,+42.7135673E-03,-444.7236132E-03,+483.3984372E-03
+844.7500E-06,+22.6130650E-03,-195.9798977E-03,+212.4023439E-03
+845.0000E-06,-160.8040184E-03,+0.0E+00,-166.0156250E-03
+845.2500E-06,-437.1859252E-03,+125.6281391E-03,-566.4062500E-03
+845.5000E-06,-595.4773810E-03,+165.8291437E-03,-769.0429689E-03
+845.7500E-06,-643.2160735E-03,+459.7989902E-03,-1.1108398439E+00
+846.0000E-06,-728.6432080E-03,+640.7035109E-03,-1.3699340819E+00
+846.2500E-06,-1.1080401890E+00,+660.8040132E-03,-1.7773437500E+00
+846.5000E-06,-1.2110552631E+00,+879.3969758E-03,-2.0996093750E+00
+846.7500E-06,-1.2060301378E+00,+1.0678391844E+00,-2.2778320311E+00
+847.0000E-06,-1.4422110401E+00,+1.0502512448E+00,-2.5000000000E+00
+847.2500E-06,-1.6532663137E+00,+1.1432160683E+00,-2.8030395506E+00
+847.5000E-06,-1.6884421930E+00,+1.3291457143E+00,-3.0200195311E+00
+847.7500E-06,-1.6658291280E+00,+1.5502512395E+00,-3.2226562500E+00
+848.0000E-06,-1.8492462113E+00,+1.6055276211E+00,-3.4640502931E+00
+848.2500E-06,-2.0728642993E+00,+1.5452261142E+00,-3.6230468750E+00
+848.5000E-06,-1.9773869131E+00,+1.7211055096E+00,-3.7011718750E+00
+848.7500E-06,-1.9296482205E+00,+1.8718592763E+00,-3.8040161131E+00
+849.0000E-06,-2.1633165602E+00,+1.7763818901E+00,-3.9453125000E+00
+849.2500E-06,-2.2336683176E+00,+1.7236180723E+00,-3.9624023439E+00
+849.5000E-06,-2.1281406809E+00,+1.8919597786E+00,-4.0234375000E+00
+849.7500E-06,-1.9296482205E+00,+1.9522612855E+00,-3.8891601561E+00
+850.0000E-06,-1.8542713366E+00,+1.9271356579E+00,-3.7820434569E+00
+850.2500E-06,-2.1080401786E+00,+1.7336683229E+00,-3.8479614256E+00
+850.5000E-06,-1.9296482205E+00,+1.7638190769E+00,-3.6962890628E+00
+850.7500E-06,-1.6758793786E+00,+1.8266331464E+00,-3.5107421872E+00
+851.0000E-06,-1.8467336487E+00,+1.5326632999E+00,-3.3816528319E+00
+851.2500E-06,-1.7060301326E+00,+1.3844220959E+00,-3.0929565433E+00
+851.5000E-06,-1.4849246074E+00,+1.4899497326E+00,-2.9785156250E+00
+851.7500E-06,-1.3442210913E+00,+1.3894472212E+00,-2.7343750000E+00
+852.0000E-06,-1.3643215936E+00,+1.1281406913E+00,-2.5000000000E+00
+852.2500E-06,-1.1783919476E+00,+1.0100502402E+00,-2.1948242189E+00
+852.5000E-06,-922.1105430E-03,+964.8241103E-03,-1.8920898439E+00
+852.7500E-06,-688.4422034E-03,+839.1959712E-03,-1.5332031250E+00
+853.0000E-06,-726.1306453E-03,+560.3015017E-03,-1.2890625000E+00
+853.2500E-06,-688.4422034E-03,+276.3819069E-03,-966.7968750E-03
+853.5000E-06,-278.8944695E-03,+321.6080368E-03,-603.0273439E-03
+853.7500E-06,-138.1909534E-03,+67.8391948E-03,-209.9609372E-03
+854.0000E-06,-236.1809023E-03,-314.0703488E-03,+75.6835939E-03
+854.2500E-06,+0.0E+00,-276.3819069E-03,+270.6909183E-03
+854.5000E-06,+321.6080368E-03,-321.6080368E-03,+634.7656250E-03
+854.7500E-06,+447.2361758E-03,-540.2009994E-03,+981.7504881E-03
+855.0000E-06,+482.4120551E-03,-804.0200919E-03,+1.2792968750E+00
+855.2500E-06,+597.9899436E-03,-1.0728643097E+00,+1.6625976561E+00
+855.5000E-06,+959.7989850E-03,-969.8492356E-03,+1.9238281250E+00
+855.7500E-06,+1.0100502401E+00,-1.1834170729E+00,+2.1899414061E+00
+856.0000E-06,+891.9597890E-03,-1.6005024959E+00,+2.4902343750E+00
+856.2500E-06,+1.0804019988E+00,-1.5904522441E+00,+2.6635742189E+00
+856.5000E-06,+1.4522612907E+00,-1.4849246074E+00,+2.9321289061E+00
+856.7500E-06,+1.5276381746E+00,-1.6658291280E+00,+3.1909179689E+00
+857.0000E-06,+1.6005024959E+00,-1.7738693274E+00,+3.3666992189E+00
+857.2500E-06,+1.5452261143E+00,-1.9296482205E+00,+3.4741210939E+00
+857.5000E-06,+1.8065326441E+00,-1.8969849039E+00,+3.6962890622E+00
+857.7500E-06,+1.8618090257E+00,-1.9170854062E+00,+3.7695312500E+00
+858.0000E-06,+1.6884421930E+00,-2.1708542481E+00,+3.8574218750E+00
+858.2500E-06,+1.7864321418E+00,-2.1532663084E+00,+3.9355468750E+00
+858.5000E-06,+1.9346733458E+00,-1.9673366625E+00,+3.8989257811E+00
+858.7500E-06,+1.8718592763E+00,-2.0904522389E+00,+3.9575195311E+00
+859.0000E-06,+1.8442210861E+00,-2.0929648016E+00,+3.9331054689E+00
+859.2500E-06,+1.8140703320E+00,-2.0452261090E+00,+3.8574218750E+00
+859.5000E-06,+1.8492462113E+00,-1.8919597786E+00,+3.7329101561E+00
+859.7500E-06,+1.7236180723E+00,-1.8718592763E+00,+3.5913085939E+00
+860.0000E-06,+1.5276381746E+00,-1.9296482205E+00,+3.4570312500E+00
+860.2500E-06,+1.5452261143E+00,-1.7336683228E+00,+3.2739257811E+00
+860.5000E-06,+1.5703517418E+00,-1.4849246074E+00,+3.0468750000E+00
+860.7500E-06,+1.2512562677E+00,-1.5402009890E+00,+2.7877807619E+00
+861.0000E-06,+1.1231155660E+00,-1.3693467189E+00,+2.4902343750E+00
+861.2500E-06,+1.1080401890E+00,-1.1432160683E+00,+2.2460937500E+00
+861.5000E-06,+1.0502512447E+00,-922.1105430E-03,+1.9653320311E+00
+861.7500E-06,+723.6180827E-03,-987.4371752E-03,+1.7044067381E+00
+862.0000E-06,+484.9246178E-03,-884.4221011E-03,+1.3601684569E+00
+862.2500E-06,+356.7839161E-03,-608.0401942E-03,+957.0312500E-03
+862.5000E-06,+359.2964787E-03,-364.3216040E-03,+722.6562500E-03
+862.7500E-06,-12.5628144E-03,-414.5728603E-03,+400.3906250E-03
+863.0000E-06,-236.1809023E-03,-316.5829115E-03,+78.1250000E-03
+863.2500E-06,-160.8040184E-03,+62.8140695E-03,-227.0507811E-03
+863.5000E-06,-359.2964787E-03,+203.5175856E-03,-566.4062500E-03
+863.7500E-06,-585.4271293E-03,+241.2060276E-03,-832.5195311E-03
+864.0000E-06,-728.6432080E-03,+555.2763764E-03,-1.2866210939E+00
+864.2500E-06,-884.4221011E-03,+597.9899437E-03,-1.4892578128E+00
+864.5000E-06,-1.0125628028E+00,+756.2813994E-03,-1.7773437500E+00
+864.7500E-06,-1.2512562677E+00,+804.0200919E-03,-2.0584106442E+00
+865.0000E-06,-1.4447236028E+00,+886.9346637E-03,-2.3339843750E+00
+865.2500E-06,-1.4472361654E+00,+1.2060301378E+00,-2.6562500000E+00
+865.5000E-06,-1.5653266166E+00,+1.3291457143E+00,-2.9003906250E+00
+865.7500E-06,-1.7914572671E+00,+1.2864321470E+00,-3.0813598631E+00
+866.0000E-06,-1.7738693274E+00,+1.5226130493E+00,-3.3007812500E+00
+866.2500E-06,-1.7864321418E+00,+1.6708542533E+00,-3.4667968750E+00
+866.5000E-06,-1.9346733458E+00,+1.6834170677E+00,-3.6230468750E+00
+866.7500E-06,-2.1130653038E+00,+1.5854271189E+00,-3.7011718750E+00
+867.0000E-06,-2.1683416855E+00,+1.7663316395E+00,-3.9401245120E+00
+867.2500E-06,-1.9924622901E+00,+1.9472361602E+00,-3.9453125000E+00
+867.5000E-06,-2.0050251045E+00,+1.8969849038E+00,-3.9086914061E+00
+867.7500E-06,-2.2864321366E+00,+1.6758793786E+00,-3.9672851561E+00
+868.0000E-06,-2.0904522389E+00,+1.8467336487E+00,-3.9428710939E+00
+868.2500E-06,-1.8668341510E+00,+1.9748743504E+00,-3.8479614256E+00
+868.5000E-06,-1.8869346533E+00,+1.8492462113E+00,-3.7377929689E+00
+868.7500E-06,-1.9748743504E+00,+1.6658291280E+00,-3.6450195311E+00
+869.0000E-06,-1.9271356579E+00,+1.6105527464E+00,-3.5449218750E+00
+869.2500E-06,-1.6356783740E+00,+1.7236180723E+00,-3.3618164061E+00
+869.5000E-06,-1.5653266166E+00,+1.5703517418E+00,-3.1445312500E+00
+869.7500E-06,-1.5628140539E+00,+1.3316582769E+00,-2.9003906250E+00
+870.0000E-06,-1.4447236028E+00,+1.2864321470E+00,-2.7319335939E+00
+870.2500E-06,-1.1432160683E+00,+1.2864321470E+00,-2.4313354494E+00
+870.5000E-06,-1.0452261195E+00,+1.0452261195E+00,-2.0996093750E+00
+870.7500E-06,-987.4371752E-03,+861.8090362E-03,-1.8554687500E+00
+871.0000E-06,-726.1306453E-03,+723.6180827E-03,-1.4575195311E+00
+871.2500E-06,-482.4120551E-03,+660.8040132E-03,-1.1499023439E+00
+871.5000E-06,-530.1507476E-03,+396.9849207E-03,-930.1757811E-03
+871.7500E-06,-459.7989902E-03,+80.4020092E-03,-544.4335939E-03
+872.0000E-06,-236.1809023E-03,+82.9145718E-03,-319.8242189E-03
+872.2500E-06,+62.8140695E-03,-80.4020092E-03,+139.1601561E-03
+872.5000E-06,+123.1155764E-03,-359.2964787E-03,+478.5156250E-03
+872.7500E-06,+218.5929627E-03,-562.8140643E-03,+778.8085939E-03
+873.0000E-06,+635.6783857E-03,-487.4371804E-03,+1.1206054689E+00
+873.2500E-06,+688.4422033E-03,-741.2060224E-03,+1.4260864256E+00
+873.5000E-06,+680.9045155E-03,-1.0125628027E+00,+1.6897583004E+00
+873.7500E-06,+781.4070270E-03,-1.2286432028E+00,+2.0019531250E+00
+874.0000E-06,+969.8492355E-03,-1.2814070218E+00,+2.2460937500E+00
+874.2500E-06,+1.2688442073E+00,-1.2864321470E+00,+2.5512695311E+00
+874.5000E-06,+1.1683416959E+00,-1.6407035005E+00,+2.8024291996E+00
+874.7500E-06,+1.2286432028E+00,-1.8040200815E+00,+3.0249023439E+00
+875.0000E-06,+1.6030150585E+00,-1.6909547556E+00,+3.2885742189E+00
+875.2500E-06,+1.6256281235E+00,-1.7688442022E+00,+3.3883666994E+00
+875.5000E-06,+1.5276381746E+00,-2.0100502297E+00,+3.5351562500E+00
+875.7500E-06,+1.6080401838E+00,-2.0904522389E+00,+3.6914062500E+00
+876.0000E-06,+1.6959798808E+00,-2.0854271137E+00,+3.7722778318E+00
+876.2500E-06,+1.8492462113E+00,-2.0728642992E+00,+3.9184570311E+00
+876.5000E-06,+1.7311557602E+00,-2.1658291229E+00,+3.8940429689E+00
+876.7500E-06,+1.7336683228E+00,-2.2060301275E+00,+3.9355468750E+00
+877.0000E-06,+1.7738693274E+00,-2.0904522389E+00,+3.8623046872E+00
+877.2500E-06,+1.8316582717E+00,-2.0276381694E+00,+3.8574218750E+00
+877.5000E-06,+1.6884421930E+00,-2.1331658061E+00,+3.8162231443E+00
+877.7500E-06,+1.7236180723E+00,-1.9748743504E+00,+3.6914062500E+00
+878.0000E-06,+1.6884421930E+00,-1.8492462113E+00,+3.5351562500E+00
+878.2500E-06,+1.5628140540E+00,-1.8768844015E+00,+3.4378051756E+00
+878.5000E-06,+1.3618090310E+00,-1.8115577694E+00,+3.1713867189E+00
+878.7500E-06,+1.3090452119E+00,-1.6658291281E+00,+2.9687500000E+00
+879.0000E-06,+1.2939698349E+00,-1.3643215936E+00,+2.6516723629E+00
+879.2500E-06,+1.1884421982E+00,-1.3668341562E+00,+2.5512695311E+00
+879.5000E-06,+884.4221011E-03,-1.2864321470E+00,+2.1679687500E+00
+879.7500E-06,+839.1959713E-03,-1.0100502401E+00,+1.8457031250E+00
+880.0000E-06,+881.9095385E-03,-648.2411987E-03,+1.5258789061E+00
+880.2500E-06,+545.2261246E-03,-723.6180827E-03,+1.2622070311E+00
+880.5000E-06,+278.8944696E-03,-685.9296407E-03,+957.0312500E-03
+880.7500E-06,+241.2060276E-03,-402.0100459E-03,+634.7656250E-03
+881.0000E-06,+82.9145718E-03,-158.2914558E-03,+234.3750000E-03
+881.2500E-06,-80.4020092E-03,-80.4020092E-03,+0.0E+00
+881.5000E-06,-391.9597955E-03,-70.3517588E-03,-322.2656250E-03
+881.7500E-06,-459.7989902E-03,+206.0301482E-03,-669.2504881E-03
+882.0000E-06,-407.0351712E-03,+557.7889391E-03,-966.7968750E-03
+882.2500E-06,-615.5778834E-03,+608.0401941E-03,-1.2280273439E+00
+882.5000E-06,-1.0075376775E+00,+600.5025063E-03,-1.6113281250E+00
+882.7500E-06,-1.0226130546E+00,+884.4221011E-03,-1.9116210939E+00
+883.0000E-06,-1.2010050126E+00,+1.0477386821E+00,-2.2534179689E+00
+883.2500E-06,-1.3492462165E+00,+1.1256281286E+00,-2.4807739256E+00
+883.5000E-06,-1.5226130494E+00,+1.1733668211E+00,-2.6977539061E+00
+883.7500E-06,-1.5854271189E+00,+1.3894472211E+00,-2.9785156250E+00
+884.0000E-06,-1.5301507372E+00,+1.6055276212E+00,-3.1445312500E+00
+884.2500E-06,-1.8668341510E+00,+1.5276381746E+00,-3.3981323244E+00
+884.5000E-06,-1.9346733457E+00,+1.5653266166E+00,-3.5083007811E+00
+884.7500E-06,-1.8140703320E+00,+1.8844220907E+00,-3.7011718750E+00
+885.0000E-06,-1.9271356579E+00,+1.8517587740E+00,-3.7792968750E+00
+885.2500E-06,-2.1532663084E+00,+1.7688442022E+00,-3.9282226561E+00
+885.5000E-06,-2.1708542481E+00,+1.7688442022E+00,-3.9453125000E+00
+885.7500E-06,-1.9874371648E+00,+1.9522612854E+00,-3.9453125000E+00
+886.0000E-06,-2.0854271137E+00,+1.8542713366E+00,-3.9453125000E+00
+886.2500E-06,-2.1256281183E+00,+1.8140703320E+00,-3.9453125000E+00
+886.5000E-06,-2.1758793733E+00,+1.7261306350E+00,-3.9086914061E+00
+886.7500E-06,-1.8718592762E+00,+1.8844220907E+00,-3.7573242189E+00
+887.0000E-06,-1.7713567648E+00,+1.8467336487E+00,-3.6230468750E+00
+887.2500E-06,-1.9748743503E+00,+1.4648241051E+00,-3.4475708006E+00
+887.5000E-06,-1.8542713365E+00,+1.4045225982E+00,-3.2641601561E+00
+887.7500E-06,-1.5854271189E+00,+1.4698492303E+00,-3.0566406250E+00
+888.0000E-06,-1.4472361654E+00,+1.3693467188E+00,-2.8247070311E+00
+888.2500E-06,-1.4195979753E+00,+1.2160803882E+00,-2.6391601561E+00
+888.5000E-06,-1.2864321470E+00,+1.0452261195E+00,-2.3339843750E+00
+888.7500E-06,-1.0452261195E+00,+1.0226130546E+00,-2.0748901369E+00
+889.0000E-06,-814.0703423E-03,+874.3718507E-03,-1.6894531250E+00
+889.2500E-06,-884.4221011E-03,+499.9999948E-03,-1.3864135744E+00
+889.5000E-06,-723.6180827E-03,+402.0100459E-03,-1.1328125000E+00
+889.7500E-06,-402.0100459E-03,+321.6080368E-03,-732.4218750E-03
+890.0000E-06,-321.6080368E-03,+82.9145718E-03,-412.5976561E-03
+890.2500E-06,-241.2060276E-03,-178.3919581E-03,-68.6645506E-03
+890.5000E-06,+5.0251252E-03,-273.8693444E-03,+270.9960939E-03
+890.7500E-06,+206.0301482E-03,-298.9949719E-03,+500.4882811E-03
+891.0000E-06,+396.9849208E-03,-487.4371803E-03,+878.9062500E-03
+891.2500E-06,+402.0100459E-03,-804.0200919E-03,+1.2011718750E+00
+891.5000E-06,+562.8140643E-03,-884.4221011E-03,+1.4453125000E+00
+891.7500E-06,+861.8090362E-03,-849.2462217E-03,+1.7044067381E+00
+892.0000E-06,+733.6683331E-03,-1.2788944592E+00,+2.0046997068E+00
+892.2500E-06,+856.7839110E-03,-1.5376884250E+00,+2.3852539061E+00
+892.5000E-06,+1.2487437050E+00,-1.4045225982E+00,+2.6464843750E+00
+892.7500E-06,+1.4698492303E+00,-1.4246231005E+00,+2.8906250000E+00
+893.0000E-06,+1.4422110402E+00,-1.6130653090E+00,+3.0468750000E+00
+893.2500E-06,+1.4472361654E+00,-1.8668341511E+00,+3.3081054689E+00
+893.5000E-06,+1.6884421930E+00,-1.8115577693E+00,+3.4985351561E+00
+893.7500E-06,+1.8844220908E+00,-1.8140703319E+00,+3.6914062500E+00
+894.0000E-06,+1.7688442022E+00,-2.0050251045E+00,+3.7646484379E+00
+894.2500E-06,+1.6432160632E+00,-2.2160803779E+00,+3.8574218750E+00
+894.5000E-06,+1.8869346534E+00,-2.0100502297E+00,+3.8940429689E+00
+894.7500E-06,+1.9522612854E+00,-1.9874371648E+00,+3.9355468750E+00
+895.0000E-06,+1.9271356579E+00,-2.0929648015E+00,+4.0136718750E+00
+895.2500E-06,+1.8592964617E+00,-2.0175879191E+00,+3.8745117189E+00
+895.5000E-06,+1.9296482205E+00,-1.9296482205E+00,+3.8574218750E+00
+895.7500E-06,+1.9296482205E+00,-1.8492462113E+00,+3.7695312500E+00
+896.0000E-06,+1.7663316396E+00,-1.9321607831E+00,+3.6914062500E+00
+896.2500E-06,+1.5452261143E+00,-1.9120602808E+00,+3.4570312500E+00
+896.5000E-06,+1.6834170678E+00,-1.6507537510E+00,+3.3276367189E+00
+896.7500E-06,+1.5502512395E+00,-1.5628140540E+00,+3.1100463869E+00
+897.0000E-06,+1.2864321470E+00,-1.6080401838E+00,+2.8906250000E+00
+897.2500E-06,+1.1884421981E+00,-1.3216080264E+00,+2.5073242189E+00
+897.5000E-06,+1.2537688302E+00,-1.1206030035E+00,+2.3657226561E+00
+897.7500E-06,+1.1030150638E+00,-1.0452261195E+00,+2.1459960939E+00
+898.0000E-06,+801.5075293E-03,-969.8492354E-03,+1.7700195311E+00
+898.2500E-06,+643.2160735E-03,-821.6080316E-03,+1.4624023439E+00
+898.5000E-06,+638.1909483E-03,-525.1256223E-03,+1.1596679689E+00
+898.7500E-06,+424.6231108E-03,-482.4120551E-03,+900.8789061E-03
+899.0000E-06,+80.4020092E-03,-402.0100459E-03,+478.5156250E-03
+899.2500E-06,+0.0E+00,-223.6180879E-03,+217.2851561E-03
+899.5000E-06,-75.3768840E-03,+42.7135672E-03,-124.5117189E-03
+899.7500E-06,-298.9949719E-03,+103.0150741E-03,-410.1562500E-03
+900.0000E-06,-565.3266269E-03,+158.2914558E-03,-732.4218750E-03
+900.2500E-06,-660.8040132E-03,+402.0100459E-03,-1.0717773439E+00
+900.5000E-06,-766.3316499E-03,+638.1909483E-03,-1.4083862307E+00
+900.7500E-06,-907.0351660E-03,+701.0050178E-03,-1.6113281250E+00
+901.0000E-06,-1.3643215936E+00,+648.2411987E-03,-2.0144653318E+00
+901.2500E-06,-1.3492462165E+00,+839.1959713E-03,-2.1948242189E+00
+901.5000E-06,-1.3668341562E+00,+1.2060301378E+00,-2.5781250000E+00
+901.7500E-06,-1.5854271189E+00,+1.2060301378E+00,-2.7975463869E+00
+902.0000E-06,-1.6909547556E+00,+1.2060301378E+00,-2.9028320310E+00
+902.2500E-06,-1.7864321419E+00,+1.4120602860E+00,-3.2055664060E+00
+902.5000E-06,-1.8115577693E+00,+1.5653266166E+00,-3.3789062500E+00
+902.7500E-06,-1.9396984709E+00,+1.5753768686E+00,-3.5229492190E+00
+903.0000E-06,-2.0904522389E+00,+1.5276381746E+00,-3.6230468750E+00
+903.2500E-06,-2.0728642992E+00,+1.7060301327E+00,-3.7792968750E+00
+903.5000E-06,-2.0904522389E+00,+1.8492462113E+00,-3.9453125000E+00
+903.7500E-06,-2.2060301275E+00,+1.7110552578E+00,-3.9233398440E+00
+904.0000E-06,-2.2512562573E+00,+1.6884421930E+00,-3.9453125000E+00
+904.2500E-06,-2.0452261092E+00,+1.8944723411E+00,-3.9453125000E+00
+904.5000E-06,-2.0100502297E+00,+1.8919597785E+00,-3.9086914060E+00
+904.7500E-06,-2.0904522389E+00,+1.7462311373E+00,-3.8424682619E+00
+905.0000E-06,-2.0150753549E+00,+1.6834170678E+00,-3.7011718750E+00
+905.2500E-06,-1.8316582716E+00,+1.7060301327E+00,-3.5449218750E+00
+905.5000E-06,-1.6507537510E+00,+1.7261306350E+00,-3.3789062500E+00
+905.7500E-06,-1.7462311373E+00,+1.4120602860E+00,-3.1665039060E+00
+906.0000E-06,-1.7638190770E+00,+1.2135678256E+00,-2.9809570310E+00
+906.2500E-06,-1.3668341562E+00,+1.4296482257E+00,-2.8030395505E+00
+906.5000E-06,-1.2010050127E+00,+1.3718592814E+00,-2.5781250000E+00
+906.7500E-06,-1.2638190822E+00,+987.4371751E-03,-2.2558593750E+00
+907.0000E-06,-1.0477386820E+00,+962.3115477E-03,-2.0117187500E+00
+907.2500E-06,-786.4321522E-03,+884.4221011E-03,-1.6723632810E+00
+907.5000E-06,-610.5527566E-03,+718.5929576E-03,-1.3305664060E+00
+907.7500E-06,-585.4271292E-03,+402.0100459E-03,-991.5161130E-03
+908.0000E-06,-555.2763766E-03,+168.3417061E-03,-732.4218750E-03
+908.2500E-06,-143.2160787E-03,+178.3919581E-03,-322.2656250E-03
+908.5000E-06,+42.7135672E-03,+42.7135672E-03,+0.0E+00
+908.7500E-06,+0.0E+00,-241.2060276E-03,+234.3750000E-03
+909.0000E-06,+314.0703490E-03,-326.6331619E-03,+632.3242190E-03
+909.2500E-06,+464.8241154E-03,-437.1859254E-03,+895.9960940E-03
+909.5000E-06,+562.8140643E-03,-685.9296407E-03,+1.2426757810E+00
+909.7500E-06,+562.8140643E-03,-964.8241103E-03,+1.5234375000E+00
+910.0000E-06,+881.9095385E-03,-1.0452261195E+00,+1.9213867190E+00
+910.2500E-06,+1.0452261195E+00,-1.1256281286E+00,+2.1679687500E+00
+910.5000E-06,+1.0452261195E+00,-1.2864321470E+00,+2.3242187500E+00
+910.7500E-06,+1.0678391843E+00,-1.6432160632E+00,+2.7026367190E+00
+911.0000E-06,+1.3643215936E+00,-1.5326632997E+00,+2.8930664060E+00
+911.2500E-06,+1.6356783738E+00,-1.5628140541E+00,+3.1958007810E+00
+911.5000E-06,+1.4899497326E+00,-1.8065326442E+00,+3.2910156250E+00
+911.7500E-06,+1.5402009892E+00,-1.9748743503E+00,+3.5131835940E+00
+912.0000E-06,+1.6859296304E+00,-1.9321607831E+00,+3.6132812500E+00
+912.2500E-06,+1.9296482205E+00,-1.9120602808E+00,+3.8381958005E+00
+912.5000E-06,+1.8492462113E+00,-2.0527637969E+00,+3.8989257810E+00
+912.7500E-06,+1.6758793784E+00,-2.2638190719E+00,+3.9355468750E+00
+913.0000E-06,+1.7713567647E+00,-2.2437185696E+00,+4.0087890629E+00
+913.2500E-06,+1.9296482205E+00,-2.0100502297E+00,+3.9355468750E+00
+913.5000E-06,+1.7738693273E+00,-2.0477386718E+00,+3.8162231443E+00
+913.7500E-06,+1.7462311373E+00,-2.1130653038E+00,+3.8574218750E+00
+914.0000E-06,+1.7688442022E+00,-1.9296482205E+00,+3.6914062500E+00
+914.2500E-06,+1.7236180724E+00,-1.8768844013E+00,+3.5961914060E+00
+914.5000E-06,+1.6457286258E+00,-1.8542713365E+00,+3.4985351560E+00
+914.7500E-06,+1.4698492303E+00,-1.8844220908E+00,+3.3471679690E+00
+915.0000E-06,+1.4522612905E+00,-1.6809045053E+00,+3.1320190432E+00
+915.2500E-06,+1.4472361654E+00,-1.4472361654E+00,+2.8906250000E+00
+915.5000E-06,+1.2110552630E+00,-1.4045225982E+00,+2.6098632810E+00
+915.7500E-06,+1.0226130546E+00,-1.2864321470E+00,+2.3022460940E+00
