x-axis,1,3,MATH1
second,Volt,Volt,Volt
+922.0000E-06,-2.0854271138E+00,+1.7738693273E+00,-3.8671875000E+00
+922.2500E-06,-1.8216080214E+00,+1.9572864105E+00,-3.7792968750E+00
+922.5000E-06,-1.9723617877E+00,+1.7688442022E+00,-3.7426757810E+00
+922.7500E-06,-1.9974874151E+00,+1.7010050076E+00,-3.7011718750E+00
+923.0000E-06,-1.7713567647E+00,+1.7688442022E+00,-3.5473632810E+00
+923.2500E-06,-1.7512562624E+00,+1.7236180725E+00,-3.4838867190E+00
+923.5000E-06,-1.7688442022E+00,+1.5653266166E+00,-3.3374023440E+00
+923.7500E-06,-1.6658291281E+00,+1.3894472211E+00,-3.0566406250E+00
+924.0000E-06,-1.5226130495E+00,+1.4472361654E+00,-2.9736328130E+00
+924.2500E-06,-1.1608040081E+00,+1.4472361654E+00,-2.6123046880E+00
+924.5000E-06,-1.2386934548E+00,+1.1733668209E+00,-2.4121093750E+00
+924.7500E-06,-1.2060301378E+00,+964.8241103E-03,-2.1777343750E+00
+925.0000E-06,-809.0452170E-03,+959.7989852E-03,-1.7773437500E+00
+925.2500E-06,-688.4422032E-03,+821.6080316E-03,-1.5161132810E+00
+925.5000E-06,-648.2411986E-03,+520.1004972E-03,-1.1743164060E+00
+925.7500E-06,-643.2160735E-03,+263.8190924E-03,-910.6445310E-03
+926.0000E-06,-399.4974834E-03,+246.2311527E-03,-647.2778318E-03
+926.2500E-06,-160.8040184E-03,+160.8040184E-03,-322.2656250E-03
+926.5000E-06,-118.0904512E-03,-113.0653261E-03,-10.0708003E-03
+926.7500E-06,-57.7889443E-03,-356.7839163E-03,+290.5273440E-03
+927.0000E-06,+238.6934650E-03,-324.1205993E-03,+556.6406250E-03
+927.2500E-06,+402.0100459E-03,-499.9999949E-03,+895.9960940E-03
+927.5000E-06,+439.6984880E-03,-809.0452170E-03,+1.2426757810E+00
+927.7500E-06,+620.6030087E-03,-907.0351659E-03,+1.5234375000E+00
+928.0000E-06,+806.5326544E-03,-1.1180904410E+00,+1.9189453130E+00
+928.2500E-06,+902.0100408E-03,-1.2512562675E+00,+2.1508789060E+00
+928.5000E-06,+922.1105431E-03,-1.4472361654E+00,+2.3608398440E+00
+928.7500E-06,+1.0678391843E+00,-1.5276381746E+00,+2.5903320310E+00
+929.0000E-06,+1.3668341562E+00,-1.4497487279E+00,+2.8149414060E+00
+929.2500E-06,+1.4120602859E+00,-1.6256281235E+00,+3.0297851560E+00
+929.5000E-06,+1.2864321470E+00,-1.8919597785E+00,+3.1762695310E+00
+929.7500E-06,+1.5402009893E+00,-1.7788944523E+00,+3.3129882810E+00
+930.0000E-06,+1.6884421930E+00,-1.8492462113E+00,+3.5351562500E+00
+930.2500E-06,+1.6256281235E+00,-1.9924622900E+00,+3.6132812500E+00
+930.5000E-06,+1.5653266166E+00,-2.1708542481E+00,+3.7280273440E+00
+930.7500E-06,+1.6532663135E+00,-2.1256281184E+00,+3.7695312500E+00
+931.0000E-06,+1.8492462113E+00,-1.9296482205E+00,+3.7695312500E+00
+931.2500E-06,+1.8140703318E+00,-1.9824120398E+00,+3.7887573245E+00
+931.5000E-06,+1.5753768668E+00,-2.1658291230E+00,+3.7329101560E+00
+931.7500E-06,+1.7462311373E+00,-1.9522612854E+00,+3.6914062500E+00
+932.0000E-06,+1.8442210863E+00,-1.7738693272E+00,+3.6132812500E+00
+932.2500E-06,+1.6708542532E+00,-1.8492462113E+00,+3.5180664060E+00
+932.5000E-06,+1.4472361654E+00,-1.8492462113E+00,+3.2910156250E+00
+932.7500E-06,+1.4346733507E+00,-1.6658291281E+00,+3.0935668940E+00
+933.0000E-06,+1.5276381746E+00,-1.4447236029E+00,+2.9663085940E+00
+933.2500E-06,+1.2864321470E+00,-1.3844220960E+00,+2.6635742190E+00
+933.5000E-06,+1.1306532537E+00,-1.3618090311E+00,+2.4902343750E+00
+933.7500E-06,+1.0678391843E+00,-1.1256281286E+00,+2.1899414060E+00
+934.0000E-06,+1.1206030036E+00,-809.0452170E-03,+1.9238281250E+00
+934.2500E-06,+804.0200919E-03,-866.8341613E-03,+1.6625976560E+00
+934.5000E-06,+600.5025064E-03,-809.0452170E-03,+1.4041137693E+00
+934.7500E-06,+562.8140643E-03,-482.4120551E-03,+1.0449218750E+00
+935.0000E-06,+329.1457244E-03,-396.9849209E-03,+725.0976560E-03
+935.2500E-06,+206.0301480E-03,-258.7939673E-03,+461.4257810E-03
+935.5000E-06,-37.6884421E-03,-118.0904512E-03,+78.1250000E-03
+935.7500E-06,-80.4020092E-03,+125.6281389E-03,-209.9609370E-03
+936.0000E-06,-163.3165809E-03,+321.6080368E-03,-490.7226560E-03
+936.2500E-06,-499.9999949E-03,+241.2060276E-03,-749.5117190E-03
+936.5000E-06,-723.6180827E-03,+402.0100459E-03,-1.1328125000E+00
+936.7500E-06,-723.6180827E-03,+758.7939622E-03,-1.4865112310E+00
+937.0000E-06,-881.9095385E-03,+804.0200919E-03,-1.6870117190E+00
+937.2500E-06,-1.2060301378E+00,+678.3919530E-03,-1.8896484380E+00
+937.5000E-06,-1.3241205891E+00,+884.4221011E-03,-2.2143554690E+00
+937.7500E-06,-1.4020100357E+00,+1.0904522491E+00,-2.5000000000E+00
+938.0000E-06,-1.4472361654E+00,+1.2864321470E+00,-2.7343750000E+00
+938.2500E-06,-1.6608040031E+00,+1.2512562675E+00,-2.9174804690E+00
+938.5000E-06,-1.8492462113E+00,+1.2487437050E+00,-3.1033325193E+00
+938.7500E-06,-1.8140703318E+00,+1.5402009893E+00,-3.3569335940E+00
+939.0000E-06,-1.8517587739E+00,+1.6809045054E+00,-3.5397338872E+00
+939.2500E-06,-2.1356783686E+00,+1.4824120449E+00,-3.6230468750E+00
+939.5000E-06,-2.0904522389E+00,+1.6080401838E+00,-3.7011718750E+00
+939.7500E-06,-2.0452261093E+00,+1.7336683226E+00,-3.7792968750E+00
+940.0000E-06,-2.0904522389E+00,+1.6884421930E+00,-3.7792968750E+00
+940.2500E-06,-2.1080401787E+00,+1.6708542532E+00,-3.7792968750E+00
+940.5000E-06,-2.0854271139E+00,+1.7361808852E+00,-3.8259887692E+00
+940.7500E-06,-1.9296482205E+00,+1.7688442022E+00,-3.7011718750E+00
+941.0000E-06,-1.9321607831E+00,+1.7638190771E+00,-3.6987304690E+00
+941.2500E-06,-2.0728642991E+00,+1.4472361654E+00,-3.5278320310E+00
+941.5000E-06,-1.8115577693E+00,+1.6030150587E+00,-3.4201049808E+00
+941.7500E-06,-1.6658291281E+00,+1.6306532486E+00,-3.3007812500E+00
+942.0000E-06,-1.7613065146E+00,+1.2939698346E+00,-3.0566406250E+00
+942.2500E-06,-1.6080401838E+00,+1.2236180776E+00,-2.8393554690E+00
+942.5000E-06,-1.3241205891E+00,+1.2487437050E+00,-2.5781250000E+00
+942.7500E-06,-1.1030150638E+00,+1.2286432027E+00,-2.3339843750E+00
+943.0000E-06,-1.0477386820E+00,+1.0402009944E+00,-2.0968627933E+00
+943.2500E-06,-1.0276381797E+00,+723.6180827E-03,-1.7581176755E+00
+943.5000E-06,-728.6432078E-03,+718.5929577E-03,-1.4550781250E+00
+943.7500E-06,-482.4120551E-03,+723.6180827E-03,-1.2109375000E+00
+944.0000E-06,-479.8994926E-03,+326.6331618E-03,-812.9882810E-03
+944.2500E-06,-447.2361756E-03,+97.9899490E-03,-549.3164060E-03
+944.5000E-06,-160.8040184E-03,+80.4020092E-03,-244.1406250E-03
+944.7500E-06,+103.0150740E-03,-35.1758795E-03,+134.2773440E-03
+945.0000E-06,+158.2914559E-03,-165.8291434E-03,+315.2465817E-03
+945.2500E-06,+206.0301480E-03,-454.7738653E-03,+653.9916995E-03
+945.5000E-06,+482.4120551E-03,-525.1256223E-03,+1.0037231442E+00
+945.7500E-06,+655.7788882E-03,-653.2663236E-03,+1.3012695310E+00
+946.0000E-06,+718.5929577E-03,-889.4472261E-03,+1.6015625000E+00
+946.2500E-06,+741.2060225E-03,-1.1884421981E+00,+1.9238281250E+00
+946.5000E-06,+1.0502512445E+00,-1.1206030036E+00,+2.1679687500E+00
+946.7500E-06,+1.1482411935E+00,-1.3216080266E+00,+2.4655151370E+00
+947.0000E-06,+1.2010050128E+00,-1.5301507371E+00,+2.7221679690E+00
+947.2500E-06,+1.2512562675E+00,-1.6432160633E+00,+2.8906250000E+00
+947.5000E-06,+1.4522612904E+00,-1.6030150587E+00,+3.0468750000E+00
+947.7500E-06,+1.5628140541E+00,-1.7336683226E+00,+3.2910156250E+00
+948.0000E-06,+1.5226130496E+00,-1.8542713364E+00,+3.3691406250E+00
+948.2500E-06,+1.4999999847E+00,-1.9748743502E+00,+3.4741210940E+00
+948.5000E-06,+1.7261306350E+00,-1.8492462113E+00,+3.5717773440E+00
+948.7500E-06,+1.7336683226E+00,-1.9874371649E+00,+3.7133789060E+00
+949.0000E-06,+1.6105527463E+00,-2.2462311323E+00,+3.8546752933E+00
+949.2500E-06,+1.7060301328E+00,-2.0728642991E+00,+3.7695312500E+00
+949.5000E-06,+1.8115577693E+00,-2.0100502297E+00,+3.8162231442E+00
+949.7500E-06,+1.7688442022E+00,-1.9296482205E+00,+3.6914062500E+00
+950.0000E-06,+1.6080401838E+00,-2.0125627922E+00,+3.6157226560E+00
+950.2500E-06,+1.6080401838E+00,-1.9924622899E+00,+3.5961914060E+00
+950.5000E-06,+1.7211055100E+00,-1.6934673180E+00,+3.4103393558E+00
+950.7500E-06,+1.6306532486E+00,-1.6080401838E+00,+3.2348632810E+00
+951.0000E-06,+1.2914572721E+00,-1.7638190771E+00,+3.0468750000E+00
+951.2500E-06,+1.3216080266E+00,-1.5100502348E+00,+2.8295898440E+00
+951.5000E-06,+1.3718592812E+00,-1.2814070220E+00,+2.6464843750E+00
+951.7500E-06,+1.2060301378E+00,-1.2060301378E+00,+2.4023437500E+00
+952.0000E-06,+1.0402009944E+00,-1.1281406912E+00,+2.1655273440E+00
+952.2500E-06,+884.4221011E-03,-964.8241103E-03,+1.8457031250E+00
+952.5000E-06,+922.1105432E-03,-685.9296406E-03,+1.6015625000E+00
+952.7500E-06,+678.3919531E-03,-595.4773792E-03,+1.2698364249E+00
+953.0000E-06,+402.0100459E-03,-640.7035110E-03,+1.0421752933E+00
+953.2500E-06,+321.6080368E-03,-321.6080368E-03,+634.7656250E-03
+953.5000E-06,+208.5427105E-03,-113.0653262E-03,+312.5000000E-03
+953.7500E-06,-80.4020092E-03,-80.4020092E-03,+0.0E+00
+954.0000E-06,-324.1205993E-03,+75.3768842E-03,-407.4096683E-03
+954.2500E-06,-293.9698469E-03,+349.2462266E-03,-644.5312500E-03
+954.5000E-06,-439.6984880E-03,+444.7236131E-03,-888.6718750E-03
+954.7500E-06,-688.4422031E-03,+517.5879347E-03,-1.2109375000E+00
+955.0000E-06,-967.3366728E-03,+560.3015018E-03,-1.5332031250E+00
+955.2500E-06,-1.0728643093E+00,+758.7939623E-03,-1.8383789060E+00
+955.5000E-06,-1.0829145615E+00,+964.8241103E-03,-2.0529174808E+00
+955.7500E-06,-1.4020100358E+00,+929.6482307E-03,-2.3339843750E+00
+956.0000E-06,-1.6055276213E+00,+1.0452261195E+00,-2.6538085940E+00
+956.2500E-06,-1.4824120450E+00,+1.3316582766E+00,-2.8222656250E+00
+956.5000E-06,-1.6457286259E+00,+1.4522612904E+00,-3.1033325192E+00
+956.7500E-06,-1.8492462113E+00,+1.4020100358E+00,-3.2568359380E+00
+957.0000E-06,-1.9321607830E+00,+1.4472361654E+00,-3.3816528317E+00
+957.2500E-06,-1.9748743501E+00,+1.5804019940E+00,-3.5620117190E+00
+957.5000E-06,-1.8919597785E+00,+1.7638190771E+00,-3.6596679690E+00
+957.7500E-06,-2.1482411833E+00,+1.5728643042E+00,-3.7231445310E+00
+958.0000E-06,-2.2437185698E+00,+1.5351758621E+00,-3.7792968750E+00
+958.2500E-06,-2.0100502297E+00,+1.8316582716E+00,-3.8479614255E+00
+958.5000E-06,-2.0477386718E+00,+1.8115577693E+00,-3.8671875000E+00
+958.7500E-06,-2.0904522389E+00,+1.6658291282E+00,-3.7573242190E+00
+959.0000E-06,-2.0929648014E+00,+1.6859296305E+00,-3.7792968750E+00
+959.2500E-06,-1.8668341511E+00,+1.7688442022E+00,-3.6401367190E+00
+959.5000E-06,-1.8542713364E+00,+1.5979899338E+00,-3.4567260748E+00
+959.7500E-06,-1.8140703318E+00,+1.5050251098E+00,-3.3227539060E+00
+960.0000E-06,-1.7663316397E+00,+1.4497487279E+00,-3.2226562500E+00
+960.2500E-06,-1.5276381746E+00,+1.5100502348E+00,-3.0395507810E+00
+960.5000E-06,-1.5226130496E+00,+1.3718592812E+00,-2.9003906250E+00
+960.7500E-06,-1.4472361654E+00,+1.0452261195E+00,-2.5000000000E+00
+961.0000E-06,-1.2085427003E+00,+1.1231155661E+00,-2.3339843750E+00
+961.2500E-06,-839.1959715E-03,+1.0904522491E+00,-1.9335937500E+00
+961.5000E-06,-884.4221011E-03,+804.0200919E-03,-1.6894531250E+00
+961.7500E-06,-849.2462215E-03,+597.9899439E-03,-1.4550781250E+00
+962.0000E-06,-643.2160735E-03,+482.4120551E-03,-1.1328125000E+00
+962.2500E-06,-321.6080368E-03,+419.5979857E-03,-749.5117190E-03
+962.5000E-06,-278.8944697E-03,+123.1155763E-03,-410.1562500E-03
+962.7500E-06,-276.3819072E-03,-138.1909536E-03,-144.0429690E-03
+963.0000E-06,-2.5125625E-03,-163.3165809E-03,+156.2500000E-03
+963.2500E-06,+241.2060276E-03,-195.9798980E-03,+434.5703131E-03
+963.5000E-06,+283.9195947E-03,-525.1256222E-03,+805.6640619E-03
+963.7500E-06,+298.9949720E-03,-746.2311475E-03,+1.0449218750E+00
+964.0000E-06,+562.8140643E-03,-881.9095386E-03,+1.4425659183E+00
+964.2500E-06,+758.7939623E-03,-929.6482307E-03,+1.6796875000E+00
+964.5000E-06,+841.7085340E-03,-1.1256281286E+00,+1.9604492190E+00
+964.7500E-06,+768.8442123E-03,-1.4020100358E+00,+2.1679687500E+00
+965.0000E-06,+1.1256281286E+00,-1.4447236029E+00,+2.5659179690E+00
+965.2500E-06,+1.3316582766E+00,-1.4648241052E+00,+2.7932739255E+00
+965.5000E-06,+1.3291457141E+00,-1.6457286259E+00,+2.9687500000E+00
+965.7500E-06,+1.3442210914E+00,-1.7914572670E+00,+3.1347656250E+00
+966.0000E-06,+1.5276381746E+00,-1.6934673180E+00,+3.2177734369E+00
+966.2500E-06,+1.6708542532E+00,-1.7688442022E+00,+3.4378051755E+00
+966.5000E-06,+1.5603014917E+00,-2.0201004797E+00,+3.5766601560E+00
+966.7500E-06,+1.6306532486E+00,-2.0678391741E+00,+3.6914062500E+00
+967.0000E-06,+1.7713567647E+00,-2.0050251047E+00,+3.7670898440E+00
+967.2500E-06,+1.8492462113E+00,-1.9472361603E+00,+3.7887573245E+00
+967.5000E-06,+1.7738693271E+00,-2.0477386718E+00,+3.8162231442E+00
+967.7500E-06,+1.7688442022E+00,-2.0326632945E+00,+3.7942504880E+00
+968.0000E-06,+2.0025125423E+00,-1.6959798804E+00,+3.6914062500E+00
+968.2500E-06,+1.8944723409E+00,-1.7236180726E+00,+3.6132812500E+00
+968.5000E-06,+1.6457286259E+00,-1.8919597784E+00,+3.5351562500E+00
+968.7500E-06,+1.6658291282E+00,-1.7914572669E+00,+3.4570312500E+00
+969.0000E-06,+1.6130653088E+00,-1.6030150588E+00,+3.2128906250E+00
+969.2500E-06,+1.6080401838E+00,-1.4472361654E+00,+3.0468750000E+00
+969.5000E-06,+1.3718592812E+00,-1.4798994825E+00,+2.8491210940E+00
+969.7500E-06,+1.2286432026E+00,-1.4020100358E+00,+2.6245117190E+00
+970.0000E-06,+1.2839195845E+00,-1.0502512444E+00,+2.3266601560E+00
+970.2500E-06,+1.1080401888E+00,-982.4120501E-03,+2.0898437500E+00
+970.5000E-06,+846.7336590E-03,-964.8241103E-03,+1.8090820310E+00
+970.7500E-06,+701.0050179E-03,-804.0200919E-03,+1.5014648440E+00
+971.0000E-06,+565.3266268E-03,-640.7035110E-03,+1.2011718750E+00
+971.2500E-06,+374.3718562E-03,-510.0502449E-03,+878.9062500E-03
+971.5000E-06,+160.8040184E-03,-439.6984881E-03,+593.2617190E-03
+971.7500E-06,-12.5628148E-03,-334.1708516E-03,+312.5000000E-03
+972.0000E-06,-158.2914559E-03,+0.0E+00,-163.5742190E-03
+972.2500E-06,-258.7939674E-03,+62.8140694E-03,-322.2656250E-03
+972.5000E-06,-605.5276314E-03,+118.0904513E-03,-732.4218750E-03
+972.7500E-06,-688.4422031E-03,+356.7839164E-03,-1.0546875000E+00
+973.0000E-06,-645.7286360E-03,+640.7035110E-03,-1.2890625000E+00
+973.2500E-06,-1.0276381796E+00,+517.5879348E-03,-1.5502929690E+00
+973.5000E-06,-1.2864321470E+00,+643.2160735E-03,-1.9335937500E+00
+973.7500E-06,-1.4020100358E+00,+826.6331567E-03,-2.2338867190E+00
+974.0000E-06,-1.4396984780E+00,+1.0477386819E+00,-2.4948120123E+00
+974.2500E-06,-1.4999999848E+00,+1.0904522490E+00,-2.5952148440E+00
+974.5000E-06,-1.7688442022E+00,+1.0452261195E+00,-2.8222656250E+00
+974.7500E-06,-1.7562813873E+00,+1.3216080267E+00,-3.0813598629E+00
+975.0000E-06,-1.6934673179E+00,+1.6005024963E+00,-3.2983398440E+00
+975.2500E-06,-2.0100502297E+00,+1.4472361654E+00,-3.4667968750E+00
+975.5000E-06,-2.0954773639E+00,+1.4422110404E+00,-3.5449218750E+00
+975.7500E-06,-2.0100502297E+00,+1.6080401838E+00,-3.6230468750E+00
+976.0000E-06,-2.0050251048E+00,+1.6934673179E+00,-3.7011718750E+00
+976.2500E-06,-2.0276381695E+00,+1.6884421930E+00,-3.7182617190E+00
+976.5000E-06,-2.1658291231E+00,+1.6130653087E+00,-3.7792968750E+00
+976.7500E-06,-1.9522612853E+00,+1.8040200818E+00,-3.7573242190E+00
+977.0000E-06,-1.8517587738E+00,+1.8492462113E+00,-3.7036132810E+00
+977.2500E-06,-2.0100502297E+00,+1.6708542532E+00,-3.6840820310E+00
+977.5000E-06,-1.9723617876E+00,+1.5653266167E+00,-3.5449218750E+00
+977.7500E-06,-1.7688442022E+00,+1.6884421930E+00,-3.4667968750E+00
+978.0000E-06,-1.7613065147E+00,+1.5326632996E+00,-3.2983398440E+00
+978.2500E-06,-1.6884421930E+00,+1.4648241052E+00,-3.1616210940E+00
+978.5000E-06,-1.5653266167E+00,+1.3341708391E+00,-2.9052734369E+00
+978.7500E-06,-1.3216080267E+00,+1.3894472210E+00,-2.7124023441E+00
+979.0000E-06,-1.1281406911E+00,+1.2839195845E+00,-2.4121093750E+00
+979.2500E-06,-1.1432160685E+00,+1.0904522490E+00,-2.2387695309E+00
+979.5000E-06,-1.0452261195E+00,+884.4221011E-03,-1.9335937500E+00
+979.7500E-06,-688.4422031E-03,+919.5979807E-03,-1.6113281250E+00
+980.0000E-06,-640.7035110E-03,+648.2411985E-03,-1.2915039059E+00
+980.2500E-06,-688.4422031E-03,+356.7839164E-03,-1.0546875000E+00
+980.5000E-06,-444.7236130E-03,+278.8944697E-03,-732.4218750E-03
+980.7500E-06,-195.9798980E-03,+206.0301479E-03,-410.1562500E-03
+981.0000E-06,-77.8894467E-03,+80.4020092E-03,-163.5742191E-03
+981.2500E-06,-17.5879398E-03,-258.7939674E-03,+234.3750000E-03
+981.5000E-06,+118.0904513E-03,-402.0100459E-03,+515.1367191E-03
+981.7500E-06,+437.1859256E-03,-389.4472311E-03,+822.7539059E-03
+982.0000E-06,+560.3015019E-03,-645.7286360E-03,+1.2011718750E+00
+982.2500E-06,+482.4120551E-03,-1.0276381796E+00,+1.5063476559E+00
+982.5000E-06,+718.5929578E-03,-1.0452261195E+00,+1.7575073249E+00
+982.7500E-06,+987.4371750E-03,-1.1030150639E+00,+2.0898437500E+00
+983.0000E-06,+1.0452261195E+00,-1.2864321470E+00,+2.3242187500E+00
+983.2500E-06,+1.0904522490E+00,-1.4824120451E+00,+2.5683593750E+00
+983.5000E-06,+1.2110552628E+00,-1.6030150588E+00,+2.8125000000E+00
+983.7500E-06,+1.5050251098E+00,-1.5502512394E+00,+3.0468750000E+00
+984.0000E-06,+1.5226130497E+00,-1.6934673179E+00,+3.2128906250E+00
+984.2500E-06,+1.4648241052E+00,-1.9120602807E+00,+3.3691406250E+00
+984.5000E-06,+1.6030150588E+00,-1.8919597784E+00,+3.4936523441E+00
+984.7500E-06,+1.7336683225E+00,-1.8844220910E+00,+3.6132812500E+00
+985.0000E-06,+1.6909547554E+00,-2.0879396764E+00,+3.7695312500E+00
+985.2500E-06,+1.6884421930E+00,-2.0904522389E+00,+3.7695312500E+00
+985.5000E-06,+1.8542713363E+00,-1.9623115377E+00,+3.8107299808E+00
+985.7500E-06,+1.8718592761E+00,-1.9648241002E+00,+3.8327026371E+00
+986.0000E-06,+1.8442210864E+00,-2.0125627922E+00,+3.8546752933E+00
+986.2500E-06,+1.7336683225E+00,-2.0100502297E+00,+3.7353515619E+00
+986.5000E-06,+1.8065326443E+00,-1.8919597784E+00,+3.6914062500E+00
+986.7500E-06,+1.8266331466E+00,-1.6532663133E+00,+3.4790039059E+00
+987.0000E-06,+1.5301507371E+00,-1.7663316397E+00,+3.2910156250E+00
+987.2500E-06,+1.4020100359E+00,-1.7512562623E+00,+3.1518554691E+00
+987.5000E-06,+1.4899497325E+00,-1.4472361654E+00,+2.9321289059E+00
+987.7500E-06,+1.4698492302E+00,-1.3216080267E+00,+2.7877807621E+00
+988.0000E-06,+1.2060301378E+00,-1.2864321470E+00,+2.4902343750E+00
+988.2500E-06,+1.0276381796E+00,-1.2236180777E+00,+2.2460937500E+00
+988.5000E-06,+1.0025125524E+00,-969.8492352E-03,+1.9653320309E+00
+988.7500E-06,+942.2110455E-03,-768.8442122E-03,+1.7044067379E+00
+989.0000E-06,+643.2160735E-03,-801.5075294E-03,+1.4425659183E+00
+989.2500E-06,+437.1859256E-03,-688.4422030E-03,+1.1230468750E+00
+989.5000E-06,+402.0100459E-03,-402.0100459E-03,+800.7812500E-03
+989.7500E-06,+263.8190923E-03,-276.3819072E-03,+534.6679691E-03
+990.0000E-06,-77.8894467E-03,-241.2060276E-03,+158.6914059E-03
+990.2500E-06,-258.7939674E-03,-80.4020092E-03,-183.1054691E-03
+990.5000E-06,-236.1809026E-03,+203.5175854E-03,-446.7773441E-03
+990.7500E-06,-505.0251199E-03,+356.7839164E-03,-866.6992191E-03
+991.0000E-06,-728.6432076E-03,+394.4723586E-03,-1.1303710941E+00
+991.2500E-06,-866.8341612E-03,+499.9999950E-03,-1.3671875000E+00
+991.5000E-06,-884.4221011E-03,+723.6180827E-03,-1.6113281250E+00
+991.7500E-06,-1.1030150639E+00,+826.6331566E-03,-1.9335937500E+00
+992.0000E-06,-1.4447236029E+00,+726.1306452E-03,-2.1777343750E+00
+992.2500E-06,-1.3844220961E+00,+1.1080401888E+00,-2.5000000000E+00
+992.5000E-06,-1.4422110405E+00,+1.2537688298E+00,-2.6977539059E+00
+992.7500E-06,-1.6658291282E+00,+1.2060301378E+00,-2.8784179691E+00
+993.0000E-06,-1.7738693271E+00,+1.2814070221E+00,-3.0566406250E+00
+993.2500E-06,-1.8944723409E+00,+1.3844220961E+00,-3.2836914059E+00
+993.5000E-06,-1.8542713363E+00,+1.6030150589E+00,-3.4667968750E+00
+993.7500E-06,-2.0100502297E+00,+1.5854271190E+00,-3.6010742191E+00
+994.0000E-06,-2.3241205791E+00,+1.4522612903E+00,-3.7768554691E+00
+994.2500E-06,-2.0452261094E+00,+1.6708542531E+00,-3.7182617191E+00
+994.5000E-06,-2.0477386719E+00,+1.7738693271E+00,-3.8259887692E+00
+994.7500E-06,-2.1256281186E+00,+1.7336683225E+00,-3.8671875000E+00
+995.0000E-06,-2.1708542481E+00,+1.6834170681E+00,-3.8619995124E+00
+995.2500E-06,-2.0904522389E+00,+1.6884421930E+00,-3.7792968750E+00
+995.5000E-06,-1.9346733455E+00,+1.7638190772E+00,-3.7011718750E+00
+995.7500E-06,-1.8366833964E+00,+1.7010050079E+00,-3.5449218750E+00
+996.0000E-06,-2.0075376673E+00,+1.4497487279E+00,-3.4667968750E+00
+996.2500E-06,-1.7512562623E+00,+1.5452261144E+00,-3.3007812500E+00
+996.5000E-06,-1.5276381746E+00,+1.5276381746E+00,-3.0566406250E+00
+996.7500E-06,-1.5402009895E+00,+1.2738693321E+00,-2.8222656250E+00
+997.0000E-06,-1.3693467187E+00,+1.2839195846E+00,-2.6562500000E+00
+997.2500E-06,-1.1608040083E+00,+1.2964823968E+00,-2.4636840813E+00
+997.5000E-06,-964.8241103E-03,+1.0879396865E+00,-2.0584106442E+00
+997.7500E-06,-929.6482306E-03,+919.5979808E-03,-1.8554687500E+00
+998.0000E-06,-806.5326543E-03,+718.5929578E-03,-1.5307617191E+00
+998.2500E-06,-499.9999950E-03,+706.0301429E-03,-1.2109375000E+00
+998.5000E-06,-359.2964789E-03,+562.8140643E-03,-925.2929691E-03
+998.7500E-06,-379.3969812E-03,+228.6432126E-03,-613.0981438E-03
+999.0000E-06,-241.2060276E-03,+80.4020092E-03,-322.2656250E-03
+999.2500E-06,+125.6281387E-03,+125.6281387E-03,+0.0E+00
+999.5000E-06,+246.2311525E-03,-113.0653264E-03,+353.6987308E-03
+999.7500E-06,+218.5929628E-03,-424.6231107E-03,+634.7656250E-03
+1.0000000E-03,+396.9849210E-03,-565.3266268E-03,+954.5898441E-03
+1.0002500E-03,+660.8040134E-03,-625.6281337E-03,+1.2792968750E+00
+1.0005000E-03,+761.3065248E-03,-809.0452168E-03,+1.5649414059E+00
+1.0007500E-03,+746.2311474E-03,-1.1030150639E+00,+1.8457031250E+00
+1.0010000E-03,+811.5577792E-03,-1.2814070221E+00,+2.0922851559E+00
+1.0012500E-03,+1.1432160685E+00,-1.2688442072E+00,+2.4023437500E+00
+1.0015000E-03,+1.2487437049E+00,-1.3618090313E+00,+2.6049804691E+00
+1.0017500E-03,+1.2060301378E+00,-1.6658291282E+00,+2.8686523441E+00
+1.0020000E-03,+1.3643215938E+00,-1.6130653087E+00,+2.9711914059E+00
+1.0022500E-03,+1.5276381746E+00,-1.6708542531E+00,+3.1958007809E+00
+1.0025000E-03,+1.5226130497E+00,-1.8165828941E+00,+3.3325195309E+00
+1.0027500E-03,+1.5628140543E+00,-1.9748743500E+00,+3.5351562500E+00
+1.0030000E-03,+1.6105527462E+00,-2.0854271140E+00,+3.6889648441E+00
+1.0032500E-03,+1.7236180727E+00,-1.9748743500E+00,+3.6914062500E+00
+1.0035000E-03,+1.7311557600E+00,-2.0050251048E+00,+3.7280273441E+00
+1.0037500E-03,+1.6884421930E+00,-2.0904522389E+00,+3.7695312500E+00
+1.0040000E-03,+1.8442210865E+00,-1.9346733454E+00,+3.7695312500E+00
+1.0042500E-03,+1.8492462113E+00,-1.8668341512E+00,+3.7084960941E+00
+1.0045000E-03,+1.6834170681E+00,-1.9723617876E+00,+3.6499023441E+00
+1.0047500E-03,+1.5854271190E+00,-1.9748743500E+00,+3.5571289059E+00
+1.0050000E-03,+1.7638190773E+00,-1.7738693270E+00,+3.5351562500E+00
+1.0052500E-03,+1.6432160635E+00,-1.6708542531E+00,+3.3081054691E+00
+1.0055000E-03,+1.4522612903E+00,-1.6457286259E+00,+3.0935668942E+00
+1.0057500E-03,+1.2512562673E+00,-1.6658291282E+00,+2.9125976559E+00
+1.0060000E-03,+1.2864321470E+00,-1.3693467187E+00,+2.6489257809E+00
+1.0062500E-03,+1.3316582765E+00,-1.0804019992E+00,+2.4023437500E+00
+1.0065000E-03,+1.0502512443E+00,-1.1633165708E+00,+2.2094726559E+00
